sequence,action,long_probability_ppm,short_probability_ppm,hold_probability_ppm
57976,hold,0,0,1000000
58036,hold,243024,299843,457133
58096,hold,338114,310838,351048
58156,hold,0,0,1000000
58216,hold,0,0,1000000
58276,hold,0,0,1000000
58336,hold,0,0,1000000
58396,hold,0,0,1000000
58456,hold,0,0,1000000
58516,hold,0,0,1000000
58576,hold,0,0,1000000
58636,hold,0,0,1000000
58696,hold,242597,256357,501045
58756,hold,274649,245335,480015
58816,hold,0,0,1000000
58876,hold,268849,261908,469243
58936,hold,0,0,1000000
58996,hold,0,0,1000000
59056,hold,270712,262992,466296
59116,hold,0,0,1000000
59176,hold,0,0,1000000
59236,hold,321531,277684,400786
59296,hold,0,0,1000000
59356,hold,185804,213057,601139
59416,hold,0,0,1000000
59476,hold,184076,201972,613952
59536,hold,251243,248448,500309
59596,hold,0,0,1000000
59656,hold,0,0,1000000
59716,hold,0,0,1000000
59776,hold,322716,346795,330489
59836,hold,0,0,1000000
59896,hold,462285,337308,200407
59956,hold,0,0,1000000
60016,hold,0,0,1000000
60076,hold,395151,335278,269571
60136,hold,0,0,1000000
60196,hold,317904,316879,365217
60256,hold,0,0,1000000
60316,hold,276741,250986,472273
60376,hold,289461,277852,432687
60436,hold,426760,326788,246452
60496,hold,0,0,1000000
60556,hold,0,0,1000000
60616,hold,0,0,1000000
60676,hold,471869,321314,206817
60736,hold,0,0,1000000
60796,hold,0,0,1000000
60856,hold,0,0,1000000
60916,hold,0,0,1000000
60976,hold,217516,224389,558095
61036,hold,0,0,1000000
61096,hold,241112,242565,516322
61156,hold,0,0,1000000
61216,hold,0,0,1000000
61276,hold,0,0,1000000
61336,long,750519,240401,9080
61396,hold,0,0,1000000
61456,hold,0,0,1000000
61516,hold,407995,420033,171973
61576,hold,0,0,1000000
61636,hold,384950,354422,260628
61696,hold,350215,357144,292641
61756,hold,0,0,1000000
61816,hold,0,0,1000000
61876,hold,0,0,1000000
61936,hold,312499,295549,391952
61996,hold,0,0,1000000
62056,hold,0,0,1000000
62116,hold,262927,256115,480958
62176,hold,0,0,1000000
62236,hold,413328,324977,261696
62296,hold,0,0,1000000
62356,hold,429176,387815,183009
62416,hold,0,0,1000000
62476,hold,0,0,1000000
62536,hold,269416,248621,481963
62596,hold,0,0,1000000
62656,hold,361713,353759,284529
62716,hold,0,0,1000000
62776,hold,0,0,1000000
62836,hold,0,0,1000000
62896,hold,0,0,1000000
62956,hold,0,0,1000000
63016,hold,0,0,1000000
63076,hold,274883,277650,447467
63136,hold,0,0,1000000
63196,hold,270109,311116,418774
63256,hold,0,0,1000000
63316,hold,0,0,1000000
63376,hold,0,0,1000000
63436,hold,0,0,1000000
63496,hold,0,0,1000000
63556,hold,0,0,1000000
63616,hold,253266,248269,498465
63676,hold,0,0,1000000
63736,hold,0,0,1000000
63796,hold,0,0,1000000
63856,hold,0,0,1000000
63916,hold,178940,198935,622126
63976,hold,0,0,1000000
64036,hold,0,0,1000000
64096,hold,259592,270509,469899
64156,hold,0,0,1000000
64216,hold,0,0,1000000
64276,hold,0,0,1000000
64336,hold,0,0,1000000
64396,hold,343323,347738,308939
64456,hold,321879,355357,322764
64516,hold,0,0,1000000
64576,hold,0,0,1000000
64636,hold,476054,407345,116600
64696,hold,229307,269357,501336
64756,hold,0,0,1000000
64816,hold,256938,256448,486614
64876,hold,249600,228953,521447
64936,hold,193239,224122,582639
64996,hold,0,0,1000000
65056,hold,240413,229900,529687
65116,hold,179997,229267,590736
65176,hold,0,0,1000000
65236,hold,251259,243348,505393
65296,hold,0,0,1000000
65356,hold,189880,197662,612458
65416,hold,0,0,1000000
65476,hold,0,0,1000000
65536,hold,0,0,1000000
65596,hold,190793,206026,603181
65656,hold,0,0,1000000
65716,hold,0,0,1000000
65776,hold,0,0,1000000
65836,hold,0,0,1000000
65896,hold,0,0,1000000
65956,hold,174839,217716,607445
66016,hold,0,0,1000000
66076,hold,0,0,1000000
66136,hold,0,0,1000000
66196,hold,312519,282362,405119
66256,hold,210591,190357,599051
66316,hold,0,0,1000000
66376,hold,0,0,1000000
66436,hold,0,0,1000000
66496,hold,0,0,1000000
66556,hold,0,0,1000000
66616,hold,0,0,1000000
66676,hold,240545,208102,551354
66736,hold,188898,207795,603307
66796,hold,228475,232337,539187
66856,hold,168467,202707,628825
66916,hold,0,0,1000000
66976,hold,0,0,1000000
67036,hold,0,0,1000000
67096,hold,316589,310476,372935
67156,hold,0,0,1000000
67216,hold,0,0,1000000
67276,hold,0,0,1000000
67336,hold,245160,265111,489728
67396,hold,0,0,1000000
67456,hold,0,0,1000000
67516,hold,168790,213376,617834
67576,hold,145734,188470,665796
67636,hold,424254,324289,251457
67696,hold,0,0,1000000
67756,hold,0,0,1000000
67816,hold,0,0,1000000
67876,hold,226572,233852,539576
67936,hold,0,0,1000000
67996,hold,264434,255196,480369
68056,hold,0,0,1000000
68116,hold,0,0,1000000
68176,hold,0,0,1000000
68236,hold,0,0,1000000
68296,hold,0,0,1000000
68356,hold,0,0,1000000
68416,hold,0,0,1000000
68476,hold,0,0,1000000
68536,hold,338069,359173,302758
68596,hold,0,0,1000000
68656,hold,471615,374463,153922
68716,hold,0,0,1000000
68776,hold,0,0,1000000
68836,hold,324307,317259,358434
68896,hold,203360,244046,552594
68956,hold,250178,237362,512460
69016,hold,0,0,1000000
69076,hold,210447,243761,545792
69136,hold,0,0,1000000
69196,hold,0,0,1000000
69256,hold,197273,213113,589615
69316,hold,0,0,1000000
69376,hold,0,0,1000000
69436,hold,208377,240511,551112
69496,hold,366219,330552,303228
69556,hold,0,0,1000000
69616,hold,0,0,1000000
69676,hold,0,0,1000000
69736,hold,218118,235958,545924
69796,hold,0,0,1000000
69856,hold,0,0,1000000
69916,hold,356676,294802,348521
69976,hold,0,0,1000000
70036,long,517118,378233,104650
70096,hold,0,0,1000000
70156,hold,420394,346570,233036
70216,hold,481366,404124,114510
70276,hold,408339,395625,196036
70336,hold,387400,307533,305067
70396,hold,433657,376452,189891
70456,hold,0,0,1000000
70516,hold,238506,235565,525929
70576,hold,0,0,1000000
70636,hold,310814,366568,322618
70696,hold,227783,248929,523288
70756,hold,0,0,1000000
70816,hold,0,0,1000000
70876,hold,334617,269861,395522
70936,hold,0,0,1000000
70996,hold,174853,208741,616405
71056,hold,0,0,1000000
71116,hold,0,0,1000000
71176,hold,243347,232256,524396
71236,hold,0,0,1000000
71296,hold,0,0,1000000
71356,hold,193955,223774,582271
71416,hold,0,0,1000000
71476,hold,0,0,1000000
71536,hold,0,0,1000000
71596,hold,0,0,1000000
71656,hold,317482,355173,327345
71716,hold,0,0,1000000
71776,hold,340739,270580,388681
71836,hold,0,0,1000000
71896,hold,0,0,1000000
71956,hold,279274,270131,450595
72016,hold,0,0,1000000
72076,hold,232177,242522,525301
72136,hold,0,0,1000000
72196,hold,223416,268245,508339
72256,hold,0,0,1000000
72316,hold,0,0,1000000
72376,hold,266072,247225,486703
72436,hold,0,0,1000000
72496,hold,0,0,1000000
72556,hold,165168,212133,622699
72616,hold,0,0,1000000
72676,hold,140828,189770,669403
72736,hold,0,0,1000000
72796,hold,0,0,1000000
72856,hold,269141,242221,488638
72916,hold,496428,348927,154646
72976,hold,0,0,1000000
73036,hold,331896,271106,396998
73096,hold,274279,250504,475216
73156,hold,0,0,1000000
73216,hold,0,0,1000000
73276,hold,0,0,1000000
73336,hold,0,0,1000000
73396,hold,0,0,1000000
73456,hold,198746,222858,578397
73516,hold,247144,243363,509493
73576,hold,0,0,1000000
73636,hold,197828,215824,586348
73696,hold,0,0,1000000
73756,hold,0,0,1000000
73816,hold,0,0,1000000
73876,hold,170214,187018,642768
73936,hold,281588,265980,452433
73996,hold,220906,213306,565788
74056,hold,0,0,1000000
74116,hold,0,0,1000000
74176,hold,0,0,1000000
74236,hold,333951,382354,283695
74296,hold,0,0,1000000
74356,hold,0,0,1000000
74416,hold,0,0,1000000
74476,hold,422603,384466,192931
74536,hold,479928,424026,96046
74596,hold,393622,364014,242364
74656,long,582772,336735,80492
74716,hold,0,0,1000000
74776,hold,0,0,1000000
74836,hold,0,0,1000000
74896,hold,0,0,1000000
74956,hold,273363,250496,476141
75016,hold,0,0,1000000
75076,hold,0,0,1000000
75136,hold,0,0,1000000
75196,hold,0,0,1000000
75256,hold,0,0,1000000
75316,hold,0,0,1000000
75376,hold,195999,236237,567763
75436,hold,0,0,1000000
75496,hold,208483,222693,568824
75556,hold,0,0,1000000
75616,hold,184151,193224,622625
75676,hold,228521,228895,542584
75736,hold,221993,229610,548397
75796,hold,0,0,1000000
75856,hold,0,0,1000000
75916,hold,256147,236182,507672
75976,hold,0,0,1000000
76036,hold,0,0,1000000
76096,hold,210097,194006,595896
76156,hold,0,0,1000000
76216,hold,166656,183562,649782
76276,hold,0,0,1000000
76336,hold,169857,192907,637236
76396,hold,0,0,1000000
76456,hold,0,0,1000000
76516,hold,0,0,1000000
76576,hold,0,0,1000000
76636,hold,167531,207819,624650
76696,hold,0,0,1000000
76756,hold,0,0,1000000
76816,hold,0,0,1000000
76876,hold,148726,204384,646890
76936,hold,0,0,1000000
76996,hold,0,0,1000000
77056,hold,164758,226126,609116
77116,hold,0,0,1000000
77176,hold,0,0,1000000
77236,hold,267204,258189,474607
77296,hold,0,0,1000000
77356,hold,185261,236030,578709
77416,hold,194483,207208,598309
77476,hold,0,0,1000000
77536,hold,0,0,1000000
77596,hold,0,0,1000000
77656,hold,0,0,1000000
77716,hold,349233,318452,332315
77776,hold,244107,253362,502532
77836,hold,291083,308140,400776
77896,hold,0,0,1000000
77956,hold,259468,281986,458546
78016,hold,0,0,1000000
78076,hold,0,0,1000000
78136,hold,0,0,1000000
78196,hold,0,0,1000000
78256,hold,0,0,1000000
78316,hold,0,0,1000000
78376,hold,0,0,1000000
78436,hold,0,0,1000000
78496,hold,213287,221678,565036
78556,hold,0,0,1000000
78616,hold,318583,354169,327248
78676,hold,0,0,1000000
78736,hold,0,0,1000000
78796,hold,0,0,1000000
78856,hold,0,0,1000000
78916,hold,0,0,1000000
78976,hold,0,0,1000000
79036,hold,0,0,1000000
79096,hold,430529,487925,81545
79156,long,606797,347679,45524
79216,hold,484315,488516,27168
79276,hold,0,0,1000000
79336,hold,0,0,1000000
79396,hold,0,0,1000000
79456,hold,0,0,1000000
79516,hold,0,0,1000000
79576,hold,313754,314977,371269
79636,short,355759,636804,7437
79696,hold,0,0,1000000
79756,hold,450690,381307,168003
79816,short,486820,503305,9875
79876,hold,0,0,1000000
79936,hold,409412,355158,235430
79996,hold,0,0,1000000
80056,hold,0,0,1000000
80116,long,644199,354888,913
80176,hold,0,0,1000000
80236,hold,0,0,1000000
80296,hold,0,0,1000000
80356,short,405132,541505,53363
80416,hold,433898,369703,196399
80476,hold,0,0,1000000
80536,hold,391687,388441,219872
80596,hold,0,0,1000000
80656,hold,358356,308385,333258
80716,hold,0,0,1000000
80776,hold,359942,250243,389815
80836,hold,276582,292169,431248
80896,hold,373499,336394,290108
80956,hold,0,0,1000000
81016,hold,0,0,1000000
81076,hold,292629,292649,414722
81136,hold,414222,412150,173628
81196,hold,274106,244806,481088
81256,hold,0,0,1000000
81316,hold,0,0,1000000
81376,hold,358583,343383,298033
81436,hold,377848,403174,218979
81496,hold,494271,432959,72769
81556,long,504826,474511,20663
81616,short,459208,505749,35042
81676,hold,0,0,1000000
81736,long,561976,417702,20321
81796,long,770312,228693,995
81856,short,314034,683448,2518
81916,long,717681,259206,23114
81976,hold,0,0,1000000
82036,long,514569,351108,134323
82096,hold,0,0,1000000
82156,hold,0,0,1000000
82216,hold,0,0,1000000
82276,hold,0,0,1000000
82336,hold,0,0,1000000
82396,hold,411261,289175,299565
82456,hold,0,0,1000000
82516,hold,337180,319212,343607
82576,hold,0,0,1000000
82636,hold,0,0,1000000
82696,hold,304835,290671,404494
82756,hold,0,0,1000000
82816,hold,402099,435192,162709
82876,hold,0,0,1000000
82936,hold,0,0,1000000
82996,hold,0,0,1000000
83056,hold,0,0,1000000
83116,long,553742,346013,100245
83176,hold,0,0,1000000
83236,hold,401887,411756,186357
83296,short,428245,545211,26545
83356,long,572598,309424,117978
83416,hold,0,0,1000000
83476,hold,367661,286578,345761
83536,hold,0,0,1000000
83596,hold,345292,287422,367286
83656,long,784254,214682,1063
83716,long,716575,279697,3729
83776,long,600658,392181,7161
83836,hold,0,0,1000000
83896,hold,0,0,1000000
83956,hold,0,0,1000000
84016,short,360602,624149,15249
84076,hold,0,0,1000000
84136,hold,0,0,1000000
84196,hold,0,0,1000000
84256,hold,0,0,1000000
84316,short,356446,512667,130886
84376,hold,495000,453963,51038
84436,long,610355,371258,18387
84496,hold,0,0,1000000
84556,hold,0,0,1000000
84616,hold,0,0,1000000
84676,hold,0,0,1000000
84736,hold,0,0,1000000
84796,hold,0,0,1000000
84856,hold,0,0,1000000
84916,hold,0,0,1000000
84976,hold,314566,236000,449434
85036,hold,369157,282320,348523
85096,hold,434061,320918,245020
85156,hold,0,0,1000000
85216,hold,389879,355870,254251
85276,hold,0,0,1000000
85336,hold,297385,327369,375245
85396,hold,346036,289213,364751
85456,hold,0,0,1000000
85516,hold,266635,251442,481923
85576,hold,0,0,1000000
85636,hold,342905,455073,202022
85696,hold,0,0,1000000
85756,hold,0,0,1000000
85816,hold,0,0,1000000
85876,hold,0,0,1000000
85936,hold,395266,282261,322473
85996,hold,0,0,1000000
86056,hold,0,0,1000000
86116,hold,265700,248208,486091
86176,hold,0,0,1000000
86236,hold,0,0,1000000
86296,hold,246280,314993,438727
86356,hold,0,0,1000000
86416,hold,291884,287734,420382
86476,hold,0,0,1000000
86536,hold,0,0,1000000
86596,hold,0,0,1000000
86656,hold,283886,259681,456433
86716,hold,0,0,1000000
86776,hold,0,0,1000000
86836,hold,0,0,1000000
86896,hold,296141,363310,340549
86956,hold,0,0,1000000
87016,hold,0,0,1000000
87076,hold,0,0,1000000
87136,hold,229723,299527,470750
87196,hold,0,0,1000000
87256,hold,354772,430800,214427
87316,hold,0,0,1000000
87376,long,728216,262819,8965
87436,long,675492,312247,12261
87496,long,551205,429165,19629
87556,hold,0,0,1000000
87616,hold,460075,351454,188470
87676,hold,0,0,1000000
87736,hold,0,0,1000000
87796,hold,0,0,1000000
87856,hold,430829,475187,93984
87916,hold,347556,423970,228474
87976,hold,0,0,1000000
88036,hold,0,0,1000000
88096,hold,0,0,1000000
88156,hold,325947,319557,354495
88216,hold,0,0,1000000
88276,long,548685,404213,47102
88336,hold,0,0,1000000
88396,hold,0,0,1000000
88456,hold,0,0,1000000
88516,hold,410965,371468,217568
88576,hold,408692,311640,279668
88636,hold,0,0,1000000
88696,hold,397746,378505,223749
88756,long,583431,416514,55
88816,hold,0,0,1000000
88876,hold,0,0,1000000
88936,hold,0,0,1000000
88996,long,683259,316705,36
89056,hold,0,0,1000000
89116,hold,0,0,1000000
89176,hold,0,0,1000000
89236,hold,0,0,1000000
89296,hold,0,0,1000000
89356,hold,0,0,1000000
89416,long,747347,252533,120
89476,hold,0,0,1000000
89536,hold,0,0,1000000
89596,hold,0,0,1000000
89656,hold,0,0,1000000
89716,hold,420412,436672,142916
89776,hold,0,0,1000000
89836,hold,410340,398433,191226
89896,hold,0,0,1000000
89956,hold,0,0,1000000
90016,hold,0,0,1000000
90076,hold,0,0,1000000
90136,hold,0,0,1000000
90196,hold,0,0,1000000
90256,hold,0,0,1000000
90316,long,632607,322219,45175
90376,long,532540,408391,59069
90436,short,465111,519955,14934
90496,hold,0,0,1000000
90556,long,668058,307148,24794
90616,hold,0,0,1000000
90676,hold,0,0,1000000
90736,hold,428401,408799,162801
90796,hold,0,0,1000000
90856,hold,0,0,1000000
90916,hold,464361,306850,228789
90976,long,544075,317690,138236
91036,hold,0,0,1000000
91096,hold,0,0,1000000
91156,hold,308369,324478,367153
91216,hold,265824,286151,448025
91276,hold,366213,330302,303485
91336,hold,0,0,1000000
91396,long,512500,329985,157515
91456,hold,0,0,1000000
91516,hold,0,0,1000000
91576,hold,0,0,1000000
91636,long,595113,401495,3392
91696,hold,0,0,1000000
91756,hold,495353,368623,136024
91816,hold,0,0,1000000
91876,hold,0,0,1000000
91936,hold,0,0,1000000
91996,hold,0,0,1000000
92056,hold,0,0,1000000
92116,hold,0,0,1000000
92176,hold,0,0,1000000
92236,hold,0,0,1000000
92296,long,510563,354452,134985
92356,hold,0,0,1000000
92416,hold,0,0,1000000
92476,hold,390875,330097,279029
92536,hold,0,0,1000000
92596,hold,390080,343143,266777
92656,hold,0,0,1000000
92716,hold,418140,373190,208669
92776,hold,0,0,1000000
92836,hold,0,0,1000000
92896,hold,358157,365092,276751
92956,hold,0,0,1000000
93016,long,507680,375767,116553
93076,long,581647,393326,25028
93136,hold,0,0,1000000
93196,long,587273,391986,20742
93256,hold,0,0,1000000
93316,hold,0,0,1000000
93376,long,540106,364228,95666
93436,long,553003,326314,120682
93496,hold,0,0,1000000
93556,hold,0,0,1000000
93616,short,194336,805664,0
93676,long,869532,130269,200
93736,long,577853,396299,25848
93796,hold,0,0,1000000
93856,hold,0,0,1000000
93916,hold,313468,284390,402142
93976,hold,0,0,1000000
94036,hold,362171,340393,297435
94096,hold,0,0,1000000
94156,hold,410216,330074,259710
94216,hold,0,0,1000000
94276,hold,336812,371156,292032
94336,hold,0,0,1000000
94396,hold,0,0,1000000
94456,hold,0,0,1000000
94516,hold,0,0,1000000
94576,long,681747,315032,3221
94636,long,628250,356864,14886
94696,long,559392,378093,62515
94756,hold,0,0,1000000
94816,short,462622,512416,24962
94876,hold,0,0,1000000
94936,hold,0,0,1000000
94996,hold,0,0,1000000
95056,hold,376913,330528,292559
95116,hold,0,0,1000000
95176,hold,0,0,1000000
95236,hold,336575,380211,283214
95296,hold,0,0,1000000
95356,hold,0,0,1000000
95416,hold,0,0,1000000
95476,hold,0,0,1000000
95536,hold,316216,300954,382831
95596,hold,0,0,1000000
95656,hold,0,0,1000000
95716,hold,0,0,1000000
95776,hold,0,0,1000000
95836,hold,0,0,1000000
95896,hold,0,0,1000000
95956,hold,0,0,1000000
96016,hold,0,0,1000000
96076,hold,380889,382218,236892
96136,hold,0,0,1000000
96196,hold,0,0,1000000
96256,hold,252477,224299,523224
96316,hold,0,0,1000000
96376,hold,233687,293166,473147
96436,hold,309003,251488,439509
96496,hold,0,0,1000000
96556,hold,0,0,1000000
96616,hold,277479,287781,434740
96676,hold,0,0,1000000
96736,hold,0,0,1000000
96796,hold,0,0,1000000
96856,hold,0,0,1000000
96916,hold,222563,213915,563522
96976,hold,0,0,1000000
97036,hold,0,0,1000000
97096,hold,347034,304410,348557
97156,hold,403580,395432,200988
97216,hold,0,0,1000000
97276,hold,0,0,1000000
97336,long,565001,391127,43872
97396,hold,429862,324518,245620
97456,hold,0,0,1000000
97516,long,600979,319669,79352
97576,hold,0,0,1000000
97636,hold,0,0,1000000
97696,hold,459979,310514,229507
97756,hold,386437,376645,236919
97816,long,565871,390026,44103
97876,long,515981,454078,29941
97936,hold,0,0,1000000
97996,hold,0,0,1000000
98056,hold,437538,341827,220635
98116,hold,0,0,1000000
98176,hold,323064,305626,371310
98236,hold,0,0,1000000
98296,hold,357505,295649,346845
98356,hold,0,0,1000000
98416,hold,0,0,1000000
98476,hold,0,0,1000000
98536,hold,0,0,1000000
98596,hold,0,0,1000000
98656,hold,475787,452525,71688
98716,hold,0,0,1000000
98776,short,481530,517318,1152
98836,hold,0,0,1000000
98896,hold,0,0,1000000
98956,long,567074,414840,18085
99016,hold,0,0,1000000
99076,hold,0,0,1000000
99136,hold,0,0,1000000
99196,hold,0,0,1000000
99256,hold,0,0,1000000
99316,hold,0,0,1000000
99376,hold,0,0,1000000
99436,long,684827,314064,1109
99496,hold,493885,411061,95054
99556,hold,0,0,1000000
99616,hold,0,0,1000000
99676,hold,0,0,1000000
99736,hold,0,0,1000000
99796,hold,0,0,1000000
99856,hold,405866,306578,287556
99916,hold,441875,334058,224067
99976,hold,0,0,1000000
100036,hold,0,0,1000000
100096,hold,0,0,1000000
100156,long,543906,380352,75742
100216,hold,0,0,1000000
100276,hold,0,0,1000000
100336,long,549029,405082,45889
100396,hold,455506,355028,189465
100456,long,546292,423397,30311
100516,hold,467910,439416,92674
100576,hold,0,0,1000000
100636,hold,0,0,1000000
100696,hold,0,0,1000000
100756,hold,365751,402450,231799
100816,hold,0,0,1000000
100876,hold,0,0,1000000
100936,hold,0,0,1000000
100996,long,530127,353372,116501
101056,hold,408159,376881,214960
101116,hold,0,0,1000000
101176,hold,0,0,1000000
101236,hold,0,0,1000000
101296,hold,436714,369808,193478
101356,hold,0,0,1000000
101416,hold,0,0,1000000
101476,hold,0,0,1000000
101536,hold,346016,320299,333685
101596,long,575385,385427,39189
101656,short,454021,533867,12113
101716,long,548705,427687,23607
101776,hold,453807,388243,157950
101836,hold,0,0,1000000
101896,hold,0,0,1000000
101956,hold,441130,318880,239990
102016,hold,0,0,1000000
102076,hold,247203,224254,528543
102136,hold,0,0,1000000
102196,hold,0,0,1000000
102256,hold,0,0,1000000
102316,hold,0,0,1000000
102376,hold,0,0,1000000
102436,hold,0,0,1000000
102496,hold,382949,297433,319618
102556,hold,308169,306961,384869
102616,hold,287582,309815,402603
102676,hold,0,0,1000000
102736,hold,0,0,1000000
102796,hold,0,0,1000000
102856,hold,0,0,1000000
102916,hold,284729,314491,400780
102976,hold,0,0,1000000
103036,hold,0,0,1000000
103096,hold,0,0,1000000
103156,hold,478413,477376,44211
103216,hold,482017,409364,108619
103276,hold,0,0,1000000
103336,hold,0,0,1000000
103396,hold,0,0,1000000
103456,hold,0,0,1000000
103516,hold,0,0,1000000
103576,hold,319429,304533,376038
103636,hold,255710,325437,418853
103696,hold,371159,325089,303752
103756,hold,372381,319630,307989
103816,hold,262392,240132,497477
103876,hold,329278,271589,399133
103936,hold,0,0,1000000
103996,hold,0,0,1000000
104056,hold,0,0,1000000
104116,hold,0,0,1000000
104176,hold,336329,297451,366220
104236,hold,279870,285562,434568
104296,hold,0,0,1000000
104356,hold,249969,283120,466911
104416,hold,345997,263319,390684
104476,hold,0,0,1000000
104536,hold,0,0,1000000
104596,hold,450136,389403,160461
104656,hold,0,0,1000000
104716,hold,0,0,1000000
104776,hold,0,0,1000000
104836,hold,316162,306728,377110
104896,hold,274277,316265,409458
104956,hold,0,0,1000000
105016,hold,0,0,1000000
105076,hold,0,0,1000000
105136,hold,0,0,1000000
105196,hold,241286,221761,536953
105256,hold,0,0,1000000
105316,hold,233180,227304,539516
105376,hold,217735,234348,547918
105436,hold,0,0,1000000
105496,hold,270745,233371,495884
105556,hold,291092,280603,428305
105616,hold,325368,381375,293256
105676,hold,0,0,1000000
105736,hold,0,0,1000000
105796,hold,0,0,1000000
105856,hold,227283,233784,538934
105916,hold,229209,217383,553408
105976,hold,0,0,1000000
106036,hold,0,0,1000000
106096,hold,0,0,1000000
106156,hold,0,0,1000000
106216,hold,0,0,1000000
106276,hold,254110,245933,499957
106336,hold,238473,225359,536168
106396,hold,0,0,1000000
106456,hold,227894,219492,552614
106516,hold,0,0,1000000
106576,hold,0,0,1000000
106636,hold,0,0,1000000
106696,hold,305250,291403,403347
106756,hold,278787,224474,496739
106816,hold,228892,220843,550265
106876,hold,0,0,1000000
106936,hold,0,0,1000000
106996,hold,251244,279058,469699
107056,hold,238425,257780,503796
107116,hold,0,0,1000000
107176,hold,0,0,1000000
107236,hold,394966,499050,105985
107296,hold,490751,327868,181381
107356,hold,0,0,1000000
107416,hold,0,0,1000000
107476,hold,355324,326531,318145
107536,hold,493705,480675,25621
107596,hold,0,0,1000000
107656,hold,0,0,1000000
107716,short,307700,621544,70756
107776,hold,0,0,1000000
107836,hold,361717,348045,290238
107896,hold,429212,365375,205413
107956,hold,0,0,1000000
108016,hold,326752,282617,390630
108076,hold,0,0,1000000
108136,hold,0,0,1000000
108196,hold,270374,244048,485578
108256,hold,257395,255827,486778
108316,hold,299870,367387,332743
108376,hold,0,0,1000000
108436,hold,0,0,1000000
108496,hold,0,0,1000000
108556,hold,279701,248058,472241
108616,hold,0,0,1000000
108676,hold,0,0,1000000
108736,hold,0,0,1000000
108796,hold,0,0,1000000
108856,hold,0,0,1000000
108916,hold,428435,308971,262594
108976,hold,366117,376158,257725
109036,hold,0,0,1000000
109096,hold,0,0,1000000
109156,hold,311505,286948,401547
109216,hold,0,0,1000000
109276,hold,0,0,1000000
109336,hold,0,0,1000000
109396,hold,201502,226718,571781
109456,hold,0,0,1000000
109516,hold,345020,438635,216344
109576,hold,0,0,1000000
109636,hold,0,0,1000000
109696,hold,0,0,1000000
109756,hold,0,0,1000000
109816,hold,0,0,1000000
109876,hold,0,0,1000000
109936,hold,0,0,1000000
109996,hold,0,0,1000000
110056,hold,359733,407557,232710
110116,hold,0,0,1000000
110176,hold,345811,311224,342965
110236,hold,0,0,1000000
110296,long,530632,389311,80058
110356,hold,0,0,1000000
110416,hold,0,0,1000000
110476,hold,0,0,1000000
110536,hold,0,0,1000000
110596,hold,304027,277244,418729
110656,hold,0,0,1000000
110716,hold,0,0,1000000
110776,hold,0,0,1000000
110836,hold,291809,269563,438628
110896,hold,0,0,1000000
110956,hold,0,0,1000000
111016,hold,0,0,1000000
111076,hold,0,0,1000000
111136,hold,0,0,1000000
111196,hold,0,0,1000000
111256,hold,300116,275463,424421
111316,hold,0,0,1000000
111376,hold,218248,240868,540884
111436,hold,0,0,1000000
111496,hold,0,0,1000000
111556,hold,0,0,1000000
111616,hold,0,0,1000000
111676,hold,0,0,1000000
111736,hold,0,0,1000000
111796,hold,0,0,1000000
111856,hold,0,0,1000000
111916,hold,0,0,1000000
111976,hold,0,0,1000000
112036,long,522565,428568,48867
112096,hold,0,0,1000000
112156,hold,0,0,1000000
112216,hold,0,0,1000000
112276,hold,352462,320351,327187
112336,hold,331806,350990,317205
112396,hold,493602,348423,157975
112456,hold,377653,343389,278958
112516,hold,0,0,1000000
112576,hold,0,0,1000000
112636,hold,247228,256574,496198
112696,hold,255825,249102,495073
112756,hold,0,0,1000000
112816,hold,0,0,1000000
112876,hold,176557,224574,598869
112936,short,319661,521531,158808
112996,hold,0,0,1000000
113056,hold,0,0,1000000
113116,hold,0,0,1000000
113176,hold,438384,396971,164645
113236,hold,0,0,1000000
113296,long,558777,377751,63472
113356,hold,0,0,1000000
113416,hold,0,0,1000000
113476,hold,0,0,1000000
113536,hold,0,0,1000000
113596,hold,0,0,1000000
113656,hold,0,0,1000000
113716,hold,322401,332867,344732
113776,hold,223185,252727,524088
113836,hold,0,0,1000000
113896,hold,0,0,1000000
113956,hold,0,0,1000000
114016,hold,243033,226172,530795
114076,hold,0,0,1000000
114136,hold,263685,279762,456553
114196,hold,0,0,1000000
114256,hold,0,0,1000000
114316,hold,0,0,1000000
114376,hold,226079,213966,559955
114436,hold,0,0,1000000
114496,hold,0,0,1000000
114556,hold,407982,325261,266757
114616,hold,0,0,1000000
114676,hold,0,0,1000000
114736,hold,0,0,1000000
114796,hold,0,0,1000000
114856,hold,0,0,1000000
114916,hold,0,0,1000000
114976,hold,295703,270394,433903
115036,hold,224582,210906,564512
115096,hold,0,0,1000000
115156,hold,0,0,1000000
115216,hold,0,0,1000000
115276,hold,196821,228544,574635
115336,hold,0,0,1000000
115396,hold,0,0,1000000
115456,hold,231666,199355,568979
115516,hold,0,0,1000000
115576,hold,0,0,1000000
115636,hold,0,0,1000000
115696,hold,0,0,1000000
115756,hold,0,0,1000000
115816,hold,0,0,1000000
115876,hold,0,0,1000000
115936,hold,0,0,1000000
115996,hold,0,0,1000000
116056,hold,0,0,1000000
116116,hold,198987,206000,595013
116176,hold,0,0,1000000
116236,hold,0,0,1000000
116296,hold,223317,197996,578687
116356,hold,0,0,1000000
116416,hold,0,0,1000000
116476,hold,221517,217204,561280
